,Week,Price,Sales,Remaining,foresight,Choice,diff,revenue,perfect,Attempt
14,15,54,0,0,"Your revenue: $119,982, Perfect foresight strategy: $120,000, Difference: 0.0%",1,0.0,119982.0,120000.0,343
0,1,60,138,1862,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",0,1.2,118566.0,120000.0,344
1,2,60,150,1712,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",0,1.2,118566.0,120000.0,344
2,3,60,191,1521,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",0,1.2,118566.0,120000.0,344
3,4,60,92,1429,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",0,1.2,118566.0,120000.0,344
4,5,60,166,1263,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",0,1.2,118566.0,120000.0,344
5,6,60,91,1172,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",0,1.2,118566.0,120000.0,344
6,7,60,130,1042,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",0,1.2,118566.0,120000.0,344
7,8,60,139,903,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",0,1.2,118566.0,120000.0,344
8,9,60,146,757,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",0,1.2,118566.0,120000.0,344
9,10,60,159,598,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",0,1.2,118566.0,120000.0,344
10,11,60,125,473,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",0,1.2,118566.0,120000.0,344
11,12,60,115,358,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",0,1.2,118566.0,120000.0,344
12,13,60,119,239,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",0,1.2,118566.0,120000.0,344
13,14,54,163,76,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",1,1.2,118566.0,120000.0,344
14,15,54,76,0,"Your revenue: $118,566, Perfect foresight strategy: $120,000, Difference: 1.2%",1,1.2,118566.0,120000.0,344
0,1,60,109,1891,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",0,0.6,109974.0,110616.0,345
1,2,60,75,1816,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",0,0.6,109974.0,110616.0,345
2,3,60,117,1699,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",0,0.6,109974.0,110616.0,345
3,4,60,127,1572,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",0,0.6,109974.0,110616.0,345
4,5,60,122,1450,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",0,0.6,109974.0,110616.0,345
5,6,60,129,1321,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",0,0.6,109974.0,110616.0,345
6,7,60,95,1226,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",0,0.6,109974.0,110616.0,345
7,8,54,115,1111,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",1,0.6,109974.0,110616.0,345
8,9,54,83,1028,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",1,0.6,109974.0,110616.0,345
9,10,54,143,885,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",1,0.6,109974.0,110616.0,345
10,11,54,99,786,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",1,0.6,109974.0,110616.0,345
11,12,54,186,600,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",1,0.6,109974.0,110616.0,345
12,13,54,155,445,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",1,0.6,109974.0,110616.0,345
13,14,48,233,212,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",2,0.6,109974.0,110616.0,345
14,15,48,212,0,"Your revenue: $109,974, Perfect foresight strategy: $110,616, Difference: 0.6%",2,0.6,109974.0,110616.0,345
0,1,60,80,1920,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",0,2.5,97518.0,99972.0,346
1,2,54,93,1827,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",1,2.5,97518.0,99972.0,346
2,3,48,64,1763,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",2,2.5,97518.0,99972.0,346
3,4,48,146,1617,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",2,2.5,97518.0,99972.0,346
4,5,48,187,1430,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",2,2.5,97518.0,99972.0,346
5,6,48,139,1291,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",2,2.5,97518.0,99972.0,346
6,7,48,128,1163,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",2,2.5,97518.0,99972.0,346
7,8,48,198,965,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",2,2.5,97518.0,99972.0,346
8,9,48,165,800,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",2,2.5,97518.0,99972.0,346
9,10,48,157,643,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",2,2.5,97518.0,99972.0,346
10,11,48,103,540,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",2,2.5,97518.0,99972.0,346
11,12,48,197,343,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",2,2.5,97518.0,99972.0,346
12,13,48,185,158,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",2,2.5,97518.0,99972.0,346
13,14,48,158,0,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",2,2.5,97518.0,99972.0,346
14,15,48,0,0,"Your revenue: $97,518, Perfect foresight strategy: $99,972, Difference: 2.5%",2,2.5,97518.0,99972.0,346
0,1,60,102,1898,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",0,5.1,99330.0,104616.0,347
1,2,60,97,1801,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",0,5.1,99330.0,104616.0,347
2,3,60,145,1656,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",0,5.1,99330.0,104616.0,347
3,4,54,75,1581,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",1,5.1,99330.0,104616.0,347
4,5,54,211,1370,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",1,5.1,99330.0,104616.0,347
5,6,54,116,1254,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",1,5.1,99330.0,104616.0,347
6,7,54,154,1100,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",1,5.1,99330.0,104616.0,347
7,8,54,101,999,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",1,5.1,99330.0,104616.0,347
8,9,54,130,869,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",1,5.1,99330.0,104616.0,347
9,10,54,130,739,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",1,5.1,99330.0,104616.0,347
10,11,54,148,591,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",1,5.1,99330.0,104616.0,347
11,12,54,55,536,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",1,5.1,99330.0,104616.0,347
12,13,54,107,429,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",1,5.1,99330.0,104616.0,347
13,14,48,91,338,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",2,5.1,99330.0,104616.0,347
14,15,48,168,170,"Your revenue: $99,330, Perfect foresight strategy: $104,616, Difference: 5.1%",2,5.1,99330.0,104616.0,347
0,1,60,40,1960,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",0,0.0,53628.0,53628.0,348
1,2,36,150,1810,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
2,3,36,111,1699,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
3,4,36,98,1601,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
4,5,36,26,1575,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
5,6,36,93,1482,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
6,7,36,123,1359,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
7,8,36,122,1237,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
8,9,36,99,1138,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
9,10,36,65,1073,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
10,11,36,82,991,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
11,12,36,104,887,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
12,13,36,102,785,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
13,14,36,95,690,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
14,15,36,153,537,"Your revenue: $53,628, Perfect foresight strategy: $53,628, Difference: 0.0%",3,0.0,53628.0,53628.0,348
0,1,60,87,1913,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",0,2.2,100566.0,102834.0,349
1,2,60,46,1867,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",0,2.2,100566.0,102834.0,349
2,3,60,124,1743,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",0,2.2,100566.0,102834.0,349
3,4,54,76,1667,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",1,2.2,100566.0,102834.0,349
4,5,54,171,1496,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",1,2.2,100566.0,102834.0,349
5,6,48,132,1364,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",2,2.2,100566.0,102834.0,349
6,7,48,136,1228,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",2,2.2,100566.0,102834.0,349
7,8,48,206,1022,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",2,2.2,100566.0,102834.0,349
8,9,48,196,826,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",2,2.2,100566.0,102834.0,349
9,10,48,164,662,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",2,2.2,100566.0,102834.0,349
10,11,48,171,491,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",2,2.2,100566.0,102834.0,349
11,12,48,181,310,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",2,2.2,100566.0,102834.0,349
12,13,48,66,244,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",2,2.2,100566.0,102834.0,349
13,14,48,170,74,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",2,2.2,100566.0,102834.0,349
14,15,48,74,0,"Your revenue: $100,566, Perfect foresight strategy: $102,834, Difference: 2.2%",2,2.2,100566.0,102834.0,349
0,1,60,101,1899,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",0,2.7,108606.0,111630.0,350
1,2,54,110,1789,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",1,2.7,108606.0,111630.0,350
2,3,54,183,1606,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",1,2.7,108606.0,111630.0,350
3,4,54,111,1495,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",1,2.7,108606.0,111630.0,350
4,5,54,100,1395,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",1,2.7,108606.0,111630.0,350
5,6,54,109,1286,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",1,2.7,108606.0,111630.0,350
6,7,54,141,1145,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",1,2.7,108606.0,111630.0,350
7,8,54,166,979,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",1,2.7,108606.0,111630.0,350
8,9,54,203,776,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",1,2.7,108606.0,111630.0,350
9,10,54,116,660,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",1,2.7,108606.0,111630.0,350
10,11,54,161,499,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",1,2.7,108606.0,111630.0,350
11,12,54,148,351,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",1,2.7,108606.0,111630.0,350
12,13,54,200,151,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",1,2.7,108606.0,111630.0,350
13,14,54,151,0,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",1,2.7,108606.0,111630.0,350
14,15,54,0,0,"Your revenue: $108,606, Perfect foresight strategy: $111,630, Difference: 2.7%",2,2.7,108606.0,111630.0,350
0,1,60,111,1889,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",0,1.4,111684.0,113244.0,351
1,2,60,125,1764,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",0,1.4,111684.0,113244.0,351
2,3,60,111,1653,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",0,1.4,111684.0,113244.0,351
3,4,60,106,1547,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",0,1.4,111684.0,113244.0,351
4,5,60,123,1424,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",0,1.4,111684.0,113244.0,351
5,6,60,153,1271,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",0,1.4,111684.0,113244.0,351
6,7,60,136,1135,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",0,1.4,111684.0,113244.0,351
7,8,60,82,1053,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",0,1.4,111684.0,113244.0,351
8,9,54,188,865,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",1,1.4,111684.0,113244.0,351
9,10,54,164,701,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",1,1.4,111684.0,113244.0,351
10,11,54,13,688,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",1,1.4,111684.0,113244.0,351
11,12,54,164,524,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",1,1.4,111684.0,113244.0,351
12,13,54,191,333,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",1,1.4,111684.0,113244.0,351
13,14,48,216,117,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",2,1.4,111684.0,113244.0,351
14,15,48,117,0,"Your revenue: $111,684, Perfect foresight strategy: $113,244, Difference: 1.4%",2,1.4,111684.0,113244.0,351
0,1,60,81,1919,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",0,2.3,97740.0,100014.0,352
1,2,60,64,1855,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",0,2.3,97740.0,100014.0,352
2,3,48,105,1750,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",2,2.3,97740.0,100014.0,352
3,4,48,180,1570,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",2,2.3,97740.0,100014.0,352
4,5,48,124,1446,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",2,2.3,97740.0,100014.0,352
5,6,48,236,1210,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",2,2.3,97740.0,100014.0,352
6,7,48,172,1038,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",2,2.3,97740.0,100014.0,352
7,8,48,166,872,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",2,2.3,97740.0,100014.0,352
8,9,48,215,657,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",2,2.3,97740.0,100014.0,352
9,10,48,156,501,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",2,2.3,97740.0,100014.0,352
10,11,48,137,364,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",2,2.3,97740.0,100014.0,352
11,12,48,129,235,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",2,2.3,97740.0,100014.0,352
12,13,48,192,43,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",2,2.3,97740.0,100014.0,352
13,14,48,43,0,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",2,2.3,97740.0,100014.0,352
14,15,48,0,0,"Your revenue: $97,740, Perfect foresight strategy: $100,014, Difference: 2.3%",2,2.3,97740.0,100014.0,352
0,1,60,99,1901,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",0,0.3,107394.0,107718.0,353
1,2,54,86,1815,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",1,0.3,107394.0,107718.0,353
2,3,54,180,1635,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",1,0.3,107394.0,107718.0,353
3,4,54,161,1474,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",1,0.3,107394.0,107718.0,353
4,5,54,205,1269,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",1,0.3,107394.0,107718.0,353
5,6,54,194,1075,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",1,0.3,107394.0,107718.0,353
6,7,54,102,973,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",1,0.3,107394.0,107718.0,353
7,8,54,142,831,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",1,0.3,107394.0,107718.0,353
8,9,54,138,693,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",1,0.3,107394.0,107718.0,353
9,10,54,94,599,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",1,0.3,107394.0,107718.0,353
10,11,54,173,426,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",1,0.3,107394.0,107718.0,353
11,12,54,103,323,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",1,0.3,107394.0,107718.0,353
12,13,54,123,200,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",1,0.3,107394.0,107718.0,353
13,14,48,83,117,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",2,0.3,107394.0,107718.0,353
14,15,48,117,0,"Your revenue: $107,394, Perfect foresight strategy: $107,718, Difference: 0.3%",2,0.3,107394.0,107718.0,353
0,1,60,165,1835,"Your revenue: $120,000, Perfect foresight strategy: $120,000, Difference: 0.0%",0,0.0,120000.0,120000.0,354
1,2,60,132,1703,"Your revenue: $120,000, Perfect foresight strategy: $120,000, Difference: 0.0%",0,0.0,120000.0,120000.0,354
2,3,60,177,1526,"Your revenue: $120,000, Perfect foresight strategy: $120,000, Difference: 0.0%",0,0.0,120000.0,120000.0,354
3,4,60,166,1360,"Your revenue: $120,000, Perfect foresight strategy: $120,000, Difference: 0.0%",0,0.0,120000.0,120000.0,354
4,5,60,199,1161,"Your revenue: $120,000, Perfect foresight strategy: $120,000, Difference: 0.0%",0,0.0,120000.0,120000.0,354
